customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-105202,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.42,1978.44,No
CUST-105203,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),117.26,1032.29,No
CUST-105204,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.59,279.46,Yes
CUST-105205,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.66,5757.91,Yes
CUST-105206,Female,0,No,No,31,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,69.78,2101.88,No
CUST-105207,Female,0,No,Yes,62,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.81,5973.46,Yes
CUST-105208,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,49.31,2181.26,No
CUST-105209,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,96.74,1572.71,No
CUST-105210,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.04,1335.95,Yes
CUST-105211,Male,0,Yes,No,33,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,69.33,2284.4,No
CUST-105212,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,41.12,241.61,No
CUST-105213,Female,0,No,No,42,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.99,2728.04,Yes
CUST-105214,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.45,3168.66,No
CUST-105215,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),92.92,944.56,No
CUST-105216,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,125.67,4856.23,No
CUST-105217,Female,0,No,No,61,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,78.7,4973.39,No
CUST-105218,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.47,1930.72,No
CUST-105219,Male,0,No,No,30,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,66.47,2089.93,No
CUST-105220,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),117.48,597.07,Yes
CUST-105221,Female,0,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.08,1217.53,No
CUST-105222,Female,0,No,Yes,40,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,76.67,3147.87,Yes
CUST-105223,Female,0,No,No,55,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,66.91,3549.83,No
CUST-105224,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,112.43,324.34,Yes
CUST-105225,Male,1,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.61,2147.88,Yes
CUST-105226,Male,1,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),78.34,1508.86,No
CUST-105227,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,117.32,6234.39,No
CUST-105228,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,101.7,5159.43,Yes
CUST-105229,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.09,4960.59,No
CUST-105230,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),130.0,3675.08,No
CUST-105231,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,90.14,1978.28,No
CUST-105232,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,107.22,1433.15,No
CUST-105233,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.9,818.62,No
CUST-105234,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,101.02,1141.84,Yes
CUST-105235,Female,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,99.08,6089.11,Yes
CUST-105236,Female,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,107.01,5314.54,No
CUST-105237,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,102.79,4965.24,Yes
CUST-105238,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),94.97,6108.45,Yes
CUST-105239,Female,0,No,Yes,53,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.94,3620.66,No
CUST-105240,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),81.45,1937.71,No
CUST-105241,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,95.83,2118.58,No
CUST-105242,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.3,763.16,Yes
CUST-105243,Female,0,No,No,52,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.79,4816.45,No
CUST-105244,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.56,2248.53,No
CUST-105245,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,106.96,5826.77,No
CUST-105246,Female,0,No,No,34,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),79.66,2577.28,No
CUST-105247,Female,1,No,No,24,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,59.51,1481.17,No
CUST-105248,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.92,3081.45,Yes
CUST-105249,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,100.22,1843.04,Yes
CUST-105250,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),80.72,953.42,Yes
CUST-105251,Male,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,107.47,3475.61,No
CUST-105252,Female,0,No,No,17,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),84.25,1381.04,No
CUST-105253,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),72.55,3963.51,Yes
CUST-105254,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.19,6633.42,Yes
CUST-105255,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),104.21,1511.73,No
CUST-105256,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,101.5,0.0,Yes
CUST-105257,Male,0,Yes,No,63,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.46,3479.46,No
CUST-105258,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,99.28,2108.03,No
CUST-105259,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,77.86,1433.48,No
CUST-105260,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,85.09,5085.96,No
CUST-105261,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),87.36,5189.44,No
CUST-105262,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),97.59,4075.49,Yes
CUST-105263,Male,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,199.23,No
CUST-105264,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.83,1959.45,Yes
CUST-105265,Female,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.05,5886.82,No
CUST-105266,Female,0,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.34,719.59,No
CUST-105267,Female,1,No,No,40,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.47,3235.3,No
CUST-105268,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.82,1675.61,No
CUST-105269,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.73,3594.41,Yes
CUST-105270,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,117.32,4361.8,No
CUST-105271,Male,1,Yes,Yes,71,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),70.93,5204.74,No
CUST-105272,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.18,189.72,Yes
CUST-105273,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),88.48,273.54,Yes
CUST-105274,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.29,801.99,Yes
CUST-105275,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.84,411.54,No
CUST-105276,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.05,1487.29,No
CUST-105277,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),89.74,435.13,Yes
CUST-105278,Male,1,No,Yes,13,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,78.24,981.6,Yes
CUST-105279,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,99.4,3528.53,No
CUST-105280,Female,0,Yes,Yes,65,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.97,5778.19,No
CUST-105281,Female,0,No,Yes,58,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,57.11,3433.58,No
CUST-105282,Female,1,No,No,15,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.88,1063.78,No
CUST-105283,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),126.7,490.01,No
CUST-105284,Female,0,No,No,53,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,51.04,2571.99,No
CUST-105285,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.95,3971.86,No
CUST-105286,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,100.93,6904.96,No
CUST-105287,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,87.51,2769.86,No
CUST-105288,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.62,143.28,No
CUST-105289,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.14,2667.03,Yes
CUST-105290,Female,1,No,No,20,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.82,1788.01,No
CUST-105291,Female,1,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,50.9,1329.2,No
CUST-105292,Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,97.6,2876.45,Yes
CUST-105293,Female,0,Yes,No,71,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.78,5682.44,No
CUST-105294,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,91.54,2351.77,No
CUST-105295,Female,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),110.2,4590.58,No
CUST-105296,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.89,4080.59,No
CUST-105297,Female,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.06,1410.41,No
CUST-105298,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),104.01,7386.37,No
CUST-105299,Female,0,No,No,46,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,71.21,3208.2,No
CUST-105300,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,103.53,706.37,No
CUST-105301,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.76,1010.76,No
CUST-105302,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),107.51,5012.66,No
CUST-105303,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,118.42,7095.41,No
CUST-105304,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.57,5316.3,Yes
CUST-105305,Female,0,No,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,74.78,2572.71,Yes
CUST-105306,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,108.53,5193.29,Yes
CUST-105307,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.39,856.61,No
CUST-105308,Male,1,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.16,1651.0,No
CUST-105309,Male,1,Yes,No,34,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),77.46,2535.03,Yes
CUST-105310,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.74,1942.24,No
CUST-105311,Female,1,No,No,63,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.49,6041.06,No
CUST-105312,Male,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,105.41,6051.83,No
CUST-105313,Male,1,No,No,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),103.47,5300.15,No
CUST-105314,Male,1,Yes,No,56,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,79.77,4417.58,No
CUST-105315,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,92.8,1141.8,No
CUST-105316,Female,1,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,95.93,1197.38,No
CUST-105317,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,72.87,4375.28,No
CUST-105318,Female,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.13,2915.28,No
CUST-105319,Male,1,No,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.43,3314.78,No
CUST-105320,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,97.2,4883.23,No
CUST-105321,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.87,215.65,Yes
CUST-105322,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.03,452.08,No
CUST-105323,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.29,437.14,Yes
CUST-105324,Female,1,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,107.42,4618.02,Yes
CUST-105325,Male,1,No,No,4,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.24,306.23,Yes
CUST-105326,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.73,335.93,No
CUST-105327,Male,1,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.41,1836.39,No
CUST-105328,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),121.16,6434.73,No
CUST-105329,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,92.62,1590.35,No
CUST-105330,Female,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.84,1053.34,Yes
CUST-105331,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),121.6,868.64,No
CUST-105332,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,108.72,3276.55,No
CUST-105333,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),76.56,2049.59,No
CUST-105334,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,100.87,2489.1,Yes
CUST-105335,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),105.27,6482.13,Yes
CUST-105336,Female,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,79.73,401.84,No
CUST-105337,Female,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,85.39,4011.11,No
CUST-105338,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,104.49,1902.42,No
CUST-105339,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,90.42,3123.97,Yes
CUST-105340,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.01,452.64,No
CUST-105341,Female,0,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.02,1123.64,No
CUST-105342,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.68,322.12,Yes
CUST-105343,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,69.53,356.44,No
CUST-105344,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),87.75,2120.51,No
CUST-105345,Male,0,Yes,No,64,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.09,4441.09,No
CUST-105346,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.78,84.54,No
CUST-105347,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.46,1176.24,No
CUST-105348,Male,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),64.74,2376.73,Yes
CUST-105349,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,102.12,102.47,Yes
CUST-105350,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.68,1547.97,No
CUST-105351,Female,0,Yes,No,26,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,70.53,1804.65,No
CUST-105352,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.29,2091.5,No
CUST-105353,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),68.07,282.55,No
CUST-105354,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,84.8,1006.46,No
CUST-105355,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,95.21,1127.86,No
CUST-105356,Female,1,No,Yes,53,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,70.73,3894.53,No
CUST-105357,Female,1,Yes,No,53,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,71.63,3711.22,No
CUST-105358,Male,0,No,No,8,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,72.07,568.81,No
CUST-105359,Male,0,No,No,29,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.84,1854.4,Yes
CUST-105360,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.7,5182.21,No
CUST-105361,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.18,0.0,Yes
CUST-105362,Female,1,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.2,564.94,Yes
CUST-105363,Female,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),110.53,5326.58,Yes
CUST-105364,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.06,3936.38,No
CUST-105365,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,112.72,5637.2,Yes
CUST-105366,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,99.92,3275.36,Yes
CUST-105367,Female,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),43.69,2903.14,No
CUST-105368,Female,0,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,58.22,521.29,Yes
CUST-105369,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.94,434.27,No
CUST-105370,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,92.76,4396.84,Yes
CUST-105371,Female,1,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.16,2711.49,No
CUST-105372,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),74.12,74.09,No
CUST-105373,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.61,1747.88,No
CUST-105374,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.4,2446.0,No
CUST-105375,Female,0,No,No,41,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,79.5,3107.93,No
CUST-105376,Male,1,No,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),104.61,6130.33,Yes
CUST-105377,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,77.04,1524.62,Yes
CUST-105378,Male,0,No,No,58,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.85,3288.57,No
CUST-105379,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.79,3198.55,Yes
CUST-105380,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),105.99,2287.11,Yes
